FEA Run,Global Fitness
1,39893.21997959225
2,1681.0379170371325
3,253.01121941936083
4,84.3831374008343
5,43.96162407898755
6,26.399079424301426
7,17.4716825959398
8,11.356639474900282
9,7.5385989101784565
10,4.994104068323162
11,3.3515287305947026
12,1.8296417419313062
13,0.48602083613339225
14,0.22925152328160672
15,0.11593900939216205
16,0.06503465025670709
17,0.03884756476740391
18,0.02629591712488565
19,0.017775694207163094
20,0.011947104512592063
21,0.0072435897682764025
22,0.004067851511150426
23,0.002276367627088652
24,0.0016451353677996916
25,0.0010568258314683499
26,0.00070999929302634
27,0.00035662601028856397
28,0.00025384664405509654
29,0.00017527620057670675
30,0.00011280720925128547
31,6.927252876904085e-05
32,3.886014182081344e-05
33,2.3110659871014246e-05
34,1.4546955633474474e-05
35,1.012076224667145e-05
36,6.2431258233499175e-06
37,3.7879899628136643e-06
38,2.5295947299495664e-06
39,1.547288338259687e-06
40,9.807978994232021e-07
41,5.8008238925401e-07
42,3.790988880553722e-07
43,2.522555868322979e-07
44,1.7204607546014283e-07
45,1.0243930521850602e-07
46,5.7728247745075884e-08
47,4.0427624376026204e-08
48,2.7159501521444457e-08
49,1.7297736131076084e-08
50,1.0195830049853123e-08
